OBJECTID,AspenRank,ACRES,Comment,Shape_STAr,Shape_STLe
"4113",S1,0.0208910,Vegetation,910.59179687500,158.15407819100
"4114",S1,0.0402306,Vegetation,1752.43652344000,234.71945645600
"4115",S1,0.0286559,Vegetation,1248.24414063000,145.63138794400
"4116",S1,0.6940286,Vegetation,30234.65234380000,852.84991208800
"4117",S1,5.4183859,Vegetation,236024.05761700001,3989.50666430000
"4118",S1,0.0051438,Vegetation,224.06347656300,116.64030674000
"4119",S1,1.2068503,Vegetation,52570.18847660000,1396.23468191000
"4120",S1,1.8956402,Vegetation,82575.44335940000,1169.14597773000
"4121",S1,1.2448906,Vegetation,54227.21093750000,1423.64847107000
"4122",S1,0.0077838,Vegetation,339.06054687500,102.80649952100
"4123",S1,0.3588857,Vegetation,15633.00195310000,630.05302100000
"4124",S1,1.2799183,Vegetation,55753.01953130000,1299.35521535000
"4125",S1,0.0073140,Vegetation,318.59765625000,120.68086699500
"4126",S1,1.3439766,Vegetation,58544.36425780000,1327.44814895000
"4127",S1,2.3126137,Vegetation,100737.05468800000,3489.06381457000
"4128",S1,0.6814562,Vegetation,29684.11425780000,776.93383491400
"4129",S1,0.0926075,Vegetation,4038.80761719000,461.24849785400
"4130",S1,0.0152982,Vegetation,666.38476562500,165.96819990000
"4131",S1,0.2817779,Vegetation,12281.29980470000,825.73893976100
"4132",S1,0.0015772,Vegetation,68.70117187500,52.42421707410
"4133",S1,2.2824365,Vegetation,99424.50976560000,1464.12955391000
"4134",S1,0.0000275,Vegetation,1.19921875000,12.18553746600
"4135",S1,0.0320412,Vegetation,1395.70605469000,189.80996045300
"4136",S1,1.6922931,Vegetation,73715.98828130000,1916.24420252000
"4137",S1,0.7262496,Vegetation,31635.30273440000,1217.66499181000
"4138",S1,0.3460035,Vegetation,15071.84863280000,586.40840423300
"4139",S1,0.3755518,Vegetation,16358.97070310000,586.55311569600
"4140",S1,0.0023687,Vegetation,103.18164062500,76.04450543200
"4141",S1,6.4748978,Vegetation,282045.42382800003,3611.05903965000
"4142",S1,0.4107193,Vegetation,17890.86230470000,633.81185579400
"4143",S1,3.4079242,Vegetation,148448.58886700001,3778.61460685000
"4144",S1,1.5553503,Vegetation,67750.78710940000,1363.26131225000
"4145",S1,4.4232229,Vegetation,192674.82128900001,3085.40592628000
"4146",S1,0.0019307,Vegetation,84.10058593750,71.44793619030
"4147",S1,0.0556946,Vegetation,2426.05078125000,226.75461701200
"4148",S1,0.0024746,Vegetation,107.79199218800,89.95744377590
"4149",S1,1.9032354,Vegetation,82904.59179690000,2397.98423817000
"4150",S1,1.4464310,Vegetation,63006.28613280000,1163.47166219000
"4151",S1,0.7727334,Vegetation,33660.12890630000,1174.09081627000
"4152",S1,0.0349440,Vegetation,1522.15429688000,157.99086559000
"4153",S1,0.7403023,Vegetation,32247.44042970000,1098.00316310000
"4154",S1,2.4791806,Vegetation,107996.88574200000,1709.19561149000
"4155",S1,0.0020301,Vegetation,88.43261718750,46.96313694190
"4156",S1,4.3706906,Vegetation,190397.06152300001,2777.38250222000
"4157",S1,3.4605547,Vegetation,150741.15917999999,3654.74401991000
"4158",S1,0.0241339,Vegetation,1051.26855469000,248.32677073000
"4159",S1,6.9133580,Vegetation,301144.66894499998,2388.12347729000
"4160",S1,0.0840777,Vegetation,3662.41015625000,331.82525233700
"4161",S1,4.4242021,Vegetation,192722.15039100000,2226.31558659000
"4162",S1,0.1680157,Vegetation,7318.73339844000,429.44248004400
"4163",S1,0.0053828,Vegetation,234.47558593800,162.00071077500
"4164",S1,0.0397775,Vegetation,1732.69921875000,258.30970197200
"4165",S1,0.2957444,Vegetation,12885.73046880000,574.38072649500
"4166",S1,2.3075910,Vegetation,100518.26464800000,2235.62751728000
"4167",S1,0.0548414,Vegetation,2388.88183594000,208.57986787200
"4168",S1,2.0737161,Vegetation,90337.07226560000,1990.94785926000
"4169",S1,0.3084649,Vegetation,13436.67675780000,815.08185395200
"4170",S1,0.0649577,Vegetation,2829.54492188000,376.65613714200
"4171",S1,0.2173063,Vegetation,9465.82519531000,456.57525483000
"4172",S1,0.0078280,Vegetation,340.98535156300,98.44956896570
"4173",S1,0.0049874,Vegetation,217.84863281300,106.90972512400
"4174",S1,1.1225512,Vegetation,48902.83691410000,1099.96391141000
"4175",S1,0.0006529,Vegetation,28.44042968750,91.17913979790
"4176",S1,1.7507768,Vegetation,76270.26367190000,2864.93810631000
"4177",S1,0.0164245,Vegetation,715.45019531300,169.46005780200
"4178",S1,0.0005931,Vegetation,25.83691406250,32.98891049610
"4179",S1,0.2289855,Vegetation,9974.57128906000,485.67025378200
"4180",S1,0.1451427,Vegetation,6322.39257813000,345.30555707200
"4181",S1,0.5256064,Vegetation,22899.86816410000,2118.90975095000
"4182",S1,1.3337825,Vegetation,58099.33203130000,1618.45841365000
"4183",S1,0.6449700,Vegetation,28094.78027340000,1059.37598576000
"4184",S1,0.9191467,Vegetation,40042.19726560000,1010.44426275000
"4185",S1,3.1485639,Vegetation,137150.89062500000,2399.10535686000
"4186",S1,1.0208106,Vegetation,44466.33593750000,1217.15950393000
"4187",S1,0.2065804,Vegetation,9000.75195313000,533.01249687500
"4188",S1,0.3506292,Vegetation,15273.34375000000,518.43674112900
"4189",S1,0.0000542,Vegetation,2.36230468750,11.24695195360
"4190",S1,1.4689837,Vegetation,63989.93457030000,1818.05570218000
"4191",S1,0.0084869,Vegetation,369.69726562500,138.89627316300
"4192",S1,0.0012985,Vegetation,56.56250000000,54.75509587120
"4193",S1,1.2881764,Vegetation,56112.83007810000,1646.29859267000
"4194",S1,4.7983881,Vegetation,209017.58300799999,3086.17710162000
"4195",S1,0.0676630,Vegetation,2948.58691406000,310.69991176000
"4196",S1,0.8076389,Vegetation,35180.60449220000,1108.99439951000
"4197",S1,0.0296635,Vegetation,1292.13769531000,192.26712691200
"4198",S1,0.0954175,Vegetation,4156.36816406000,397.23582219400
"4199",S1,2.7681442,Vegetation,120579.88281300000,1693.71456249000
"4200",S1,2.1307565,Vegetation,92830.63964840000,2726.56721351000
"4201",S1,1.3112701,Vegetation,57118.70117190000,2242.48132259000
"4202",S1,1.1265661,Vegetation,49073.02636720000,1278.25727208000
"4203",S1,1.0861086,Vegetation,47310.69921880000,1049.29957820000
"4204",S1,0.0032295,Vegetation,140.67675781300,70.47688865980
"4205",S1,2.6351570,Vegetation,114786.98046900000,2846.11393799000
"4206",S1,2.4197622,Vegetation,105405.69921900000,1717.82389208000
"4207",S1,0.1104898,Vegetation,4812.92089844000,538.49335932600
"4208",S1,11.4257569,Vegetation,497712.85058600002,5556.86268920000
"4209",S1,0.2161515,Vegetation,9416.85253906000,504.73492578700
"4210",S1,0.2089639,Vegetation,9102.42871094000,458.36708429000
"4211",S1,0.0046310,Vegetation,201.72656250000,72.05126460910
"4212",S1,0.9680219,Vegetation,42166.86328130000,1286.81025580000
"4213",S1,0.0032455,Vegetation,141.37402343800,111.29727433400
"4214",S1,2.3854379,Vegetation,103914.56152300000,1640.05707895000
"4215",S1,1.2857980,Vegetation,56009.13574220000,1240.53197645000
"4216",S1,0.1254011,Vegetation,5464.47753906000,337.27998969800
"4217",S1,1.2392305,Vegetation,53980.66015630000,1468.54546967000
"4218",S1,0.0685900,Vegetation,2987.76953125000,340.69151329800
"4219",S1,0.0030988,Vegetation,134.98535156300,161.53868746100
"4220",S1,0.1182119,Vegetation,5151.06347656000,525.25455061100
"4221",S1,0.0367519,Vegetation,1600.90722656000,196.17044122900
"4222",S1,1.6125210,Vegetation,70245.51464840000,2665.01786616000
"4223",S1,0.0005081,Vegetation,22.13476562500,38.84194699250
"4224",S1,1.7555230,Vegetation,76470.27636720000,1720.32020169000
"4225",S1,0.0248681,Vegetation,1083.25000000000,144.00330991700
"4226",S1,0.2833539,Vegetation,12342.84765630000,501.74959840900
"4227",S1,4.8000955,Vegetation,209091.33007800000,2667.19708631000
"4228",S1,0.0149240,Vegetation,650.08789062500,133.28334003200
"4229",S1,0.6678907,Vegetation,29095.97851560000,1280.20153371000
"4230",S1,0.1032507,Vegetation,4497.57910156000,333.51819807400
"4231",S1,0.3583580,Vegetation,15610.01171880000,634.80544721800
"4232",S1,2.9704526,Vegetation,129396.58105500000,1977.06274790000
"4233",S1,1.9097931,Vegetation,83190.25585940000,2348.02874579000
"4234",S1,0.0096865,Vegetation,423.44335937500,134.21288193800
"4235",S1,1.9844547,Vegetation,86442.62207030000,1454.41517066000
"4236",S1,0.2037912,Vegetation,8877.11132813000,388.21619065000
"4237",S1,0.0146155,Vegetation,636.64843750000,123.85457834300
"4238",S1,0.0047717,Vegetation,207.85449218800,97.25782845910
"4239",S1,0.1929304,Vegetation,8404.01757813000,459.26706293200
"4240",S1,0.5261703,Vegetation,22919.95117190000,855.01754563300
"4241",S1,0.1682933,Vegetation,7333.51855469000,456.67354293100
"4242",S1,0.3688316,Vegetation,16066.23828130000,525.33062155100
"4243",S1,0.1229830,Vegetation,5357.11718750000,323.26367158100
"4244",S1,0.0032349,Vegetation,140.91113281300,61.46954148870
"4245",S1,1.6145739,Vegetation,70330.55468750000,1623.08415418000
"4246",S1,0.0015967,Vegetation,69.55175781250,48.49184212490
"4247",S1,0.0691123,Vegetation,3010.52148438000,232.96179410100
"4248",S1,0.0034520,Vegetation,150.36914062500,104.12271696700
"4249",S1,0.0015711,Vegetation,68.43457031250,56.97766834750
"4250",S1,2.8276880,Vegetation,123173.60058600000,2168.55993010000
"4251",S1,0.0088973,Vegetation,387.56738281300,118.58116394600
"4252",S1,0.0063702,Vegetation,280.08105468800,234.60168556400
"4253",S1,1.6912043,Vegetation,73673.35058590000,2128.87031912000
"4254",S1,0.0055178,Vegetation,240.35351562500,136.68760389600
"4255",S1,0.7770564,Vegetation,33848.44140630000,915.30437059400
"4256",S1,0.0033339,Vegetation,145.22167968800,67.56757880510
"4257",S1,15.9033521,Vegetation,692747.25097699999,6607.07592864000
"4258",S1,2.2439615,Vegetation,97746.56542970000,2344.10487723000
"4259",S1,0.0598309,Vegetation,2606.22460938000,239.08105949300
"4260",S1,0.1656653,Vegetation,7216.35449219000,425.34024895300
"4261",S1,0.0082800,Vegetation,360.67578125000,97.06878356120
"4262",S1,0.0073818,Vegetation,321.55078125000,130.37217428000
"4263",S1,15.0243030,Vegetation,654456.01953100006,8644.30118548000
"4264",S1,0.7483499,Vegetation,32602.29589840000,1048.12516537000
"4265",S1,0.0038280,Vegetation,166.74609375000,69.14755504860
"4266",S1,0.0676988,Vegetation,2948.95996094000,255.80835033800
"4267",S1,0.3409043,Vegetation,14849.73242190000,498.09889684500
"4268",S1,4.9817252,Vegetation,217003.07910199999,3496.70133957000
"4269",S1,0.0439877,Vegetation,1917.02832031000,210.74625317700
"4270",S1,0.0196977,Vegetation,858.02636718800,129.67922424500
"4271",S1,21.4032979,Vegetation,932341.72265600006,11583.74635960000
"4272",S1,0.2046462,Vegetation,8916.88964844000,557.69955035100
"4273",S1,0.1647513,Vegetation,7176.53710938000,587.41523301400
"4274",S1,0.0031950,Vegetation,139.17480468800,96.50855321500
"4275",S1,0.3487678,Vegetation,15196.68750000000,955.77363575000
"4276",S1,39.9150481,Vegetation,1738692.54590000003,12121.19844130000
"4277",S1,0.0046962,Vegetation,204.56640625000,156.59169602700
"4278",S1,0.0295260,Vegetation,1286.14746094000,195.62025026900
"4279",S1,0.3782805,Vegetation,16477.83300780000,590.06577215900
"4280",S1,0.1515904,Vegetation,6603.25195313000,421.06125338200
"4281",S1,0.1013673,Vegetation,4415.54394531000,493.98929223500
"4282",S1,0.4098327,Vegetation,17852.24316410000,648.87325337100
"4283",S1,0.0714145,Vegetation,3110.80371094000,339.26496145000
"4284",S1,0.8382349,Vegetation,36515.66894530000,1097.71993779000
"4285",S1,3.1051141,Vegetation,135261.59960900000,2715.13054318000
"4286",S1,0.0248208,Vegetation,1081.19042969000,154.06759254700
"4287",S1,0.0020231,Vegetation,88.12597656250,119.10958301800
"4288",S1,1.1168182,Vegetation,48654.11523440000,1412.30398979000
"4289",S1,0.1156660,Vegetation,5038.39160156000,296.10094415400
"4290",S1,3.8866098,Vegetation,169300.04687500000,3654.80497552000
"4291",S1,0.0273713,Vegetation,1192.29003906000,249.48119882400
"4292",S1,0.0436730,Vegetation,1904.90234375000,447.31122047800
"4293",S1,0.2978796,Vegetation,12975.58300780000,473.19718162400
"4294",S1,11.6491872,Vegetation,507436.56152300001,8833.60139608000
"4295",S1,0.7905039,Vegetation,34446.29296880000,1074.29173506000
"4296",S1,3.0680313,Vegetation,133647.71093800000,2088.15026168000
"4297",S1,2.6824297,Vegetation,116847.16113300000,1887.83621735000
"4298",S1,0.1446404,Vegetation,6300.51171875000,414.17294374400
"4299",S1,2.3312240,Vegetation,101553.90527300000,2073.29416833000
"4300",S1,0.2366386,Vegetation,10307.94140630000,456.11140439000
"4301",S1,0.1566978,Vegetation,6828.58398438000,459.23406572200
"4302",S1,0.1037052,Vegetation,4517.38476563000,359.51175497800
"4303",S1,0.0000232,Vegetation,1.00976562500,4.62633618599
"4304",S1,0.0136156,Vegetation,593.49218750000,164.43766670600
"4305",S1,8.2001881,Vegetation,357200.07128899998,4347.80494733000
"4306",S1,0.0102509,Vegetation,446.52636718800,134.68256504300
"4307",S1,0.0007611,Vegetation,33.15429687500,78.47332440250
"4308",S1,1.8697432,Vegetation,81445.68359380000,2029.88924126000
"4309",S1,1.0078866,Vegetation,43905.47753910000,1553.51521203000
"4310",S1,0.2785995,Vegetation,12135.74121090000,692.50195515300
"4311",S1,0.0224859,Vegetation,979.48339843800,188.94029637200
"4312",S1,0.0902184,Vegetation,3929.89550781000,384.95014658400
"4313",S1,0.0061526,Vegetation,268.00488281300,111.10372411600
"4314",S1,1.0299213,Vegetation,44866.83300780000,1147.99741576000
"4315",S1,0.1349326,Vegetation,5877.63964844000,396.39006569700
"4316",S1,1.4506756,Vegetation,63191.17382810000,2273.62507252000
"4317",S1,0.6478597,Vegetation,28230.14160160000,965.19008935000
"4318",S1,0.0034020,Vegetation,148.19238281300,70.25689417610
"4319",S1,2.5780739,Vegetation,112300.45214800000,2060.88980971000
"4320",S1,0.3946754,Vegetation,17191.99316410000,1052.18329194000
"4321",S1,0.0028251,Vegetation,123.75390625000,79.25588414480
"4322",S1,0.0598698,Vegetation,2607.91992188000,300.34231880300
"4323",S1,0.0845162,Vegetation,3687.36035156000,468.99219716200
"4324",S1,0.0481968,Vegetation,2099.44531250000,339.64998929800
"4325",S1,0.2380216,Vegetation,10368.17968750000,485.96726184300
"4326",S1,0.0003139,Vegetation,13.67578125000,20.07517206150
"4327",S1,2.6717997,Vegetation,116386.35253900000,2314.58587495000
"4328",S1,0.0107663,Vegetation,473.94238281300,143.98403447200
"4329",S1,0.5865698,Vegetation,25550.87792970000,880.40648379700
"4330",S1,1.1597352,Vegetation,50517.85937500000,1230.83383367000
"4331",S1,0.2082188,Vegetation,9069.97753906000,438.65680427600
"4332",S1,0.9368296,Vegetation,40811.51171880000,886.00790566100
"4333",S1,0.0117406,Vegetation,511.41894531300,122.90738953900
"4334",S1,0.0000245,Vegetation,1.06933593750,5.75802247923
"4335",S1,1.2222901,Vegetation,53252.33593750000,1483.94306103000
"4336",S1,0.2171941,Vegetation,9465.54199219000,453.44333534900
"4337",S1,0.0099250,Vegetation,432.33300781300,110.26187045700
"4338",S1,0.0321336,Vegetation,1399.73144531000,202.28271056500
"4339",S1,0.0574723,Vegetation,2508.51074219000,328.98677662700
"4340",S1,0.0076800,Vegetation,334.53906250000,98.48608621160
"4341",S1,0.0049816,Vegetation,216.99804687500,115.90182229400
"4342",S1,0.0101048,Vegetation,440.16210937500,170.38087227700
"4343",S1,0.0809967,Vegetation,3528.20214844000,341.98317407400
"4344",S1,0.0312067,Vegetation,1359.35839844000,142.51069898600
"4345",S1,5.7323200,Vegetation,249702.47363299999,4493.33370190000
"4346",S1,0.0657585,Vegetation,2864.42968750000,328.75971021500
"4347",S1,2.7999405,Vegetation,121964.92285200000,2969.09112375000
"4348",S1,0.3063896,Vegetation,13348.14062500000,986.73471247600
"4349",S1,0.0350483,Vegetation,1526.69921875000,207.15820039600
"4350",S1,0.1733104,Vegetation,7549.36914063000,502.72688918800
"4351",S1,1.7158521,Vegetation,74742.22167970000,2272.65462873000
"4352",S1,1.7384745,Vegetation,75727.64746090000,1434.47038408000
"4353",S1,1.3551443,Vegetation,59036.17871090000,1592.45698714000
"4354",S1,0.0454580,Vegetation,1982.26464844000,209.05700431100
"4355",S1,0.3323980,Vegetation,14481.52929690000,952.58845617400
"4356",S1,1.5985614,Vegetation,69633.05859380000,1831.08493272000
"4357",S1,0.0808088,Vegetation,3520.01757813000,262.68552955300
"4358",S1,0.2913620,Vegetation,12697.66894530000,626.88084516700
"4359",S1,0.8336596,Vegetation,36317.25976560000,1065.47932955000
"4360",S1,2.6392498,Vegetation,114973.24902300000,3557.55636402000
"4361",S1,0.1440246,Vegetation,6275.44042969000,415.23214991100
"4362",S1,5.3040757,Vegetation,231044.61132800000,5003.46287207000
"4363",S1,0.5197242,Vegetation,22639.09277340000,857.71401517900
"4364",S1,0.8678912,Vegetation,37805.18945310000,857.79841760700
"4365",S1,0.0152195,Vegetation,664.46679687500,196.71230064500
"4366",S1,1.9123637,Vegetation,83302.23828130000,1779.28404204000
"4367",S1,0.0073713,Vegetation,321.09082031300,103.69127115300
"4368",S1,1.6883578,Vegetation,73554.47070310000,2325.61014655000
"4369",S1,0.0323918,Vegetation,1411.72167969000,243.95312855500
"4370",S1,1.5942381,Vegetation,69444.73339840000,1615.24066784000
"4371",S1,0.0372578,Vegetation,1622.94531250000,211.13270974100
"4372",S1,0.8992565,Vegetation,39173.16601560000,1115.11926194000
"4373",S1,1.2411491,Vegetation,54064.23632810000,1730.70542979000
"4374",S1,0.0017462,Vegetation,76.06542968750,41.64725816760
"4375",S1,0.0447984,Vegetation,1951.41113281000,186.61343300500
"4376",S1,3.1928242,Vegetation,139085.87304700000,3419.29269518000
"4377",S1,0.0060479,Vegetation,263.44335937500,126.37908650300
"4378",S1,0.0033319,Vegetation,145.13574218800,83.83773111120
"4379",S1,0.0689971,Vegetation,3011.93261719000,325.97290375600
"4380",S1,0.6917477,Vegetation,30132.40917970000,789.72502639400
"4381",S1,0.2018037,Vegetation,8790.52929688000,380.34236201400
"4382",S1,0.0048473,Vegetation,211.14843750000,77.10124786690
"4383",S1,0.2483064,Vegetation,10816.18164060000,581.00082753800
"4384",S1,0.0119378,Vegetation,520.00488281300,143.73929738700
"4385",S1,0.0014656,Vegetation,63.84179687500,44.19646631200
"4386",S1,2.5621600,Vegetation,111607.24121100000,1493.43831985000
"4387",S1,26.9242835,Vegetation,1172818.36229999992,12644.87044940000
"4388",S1,0.0272183,Vegetation,1188.84277344000,163.61667605800
"4389",S1,0.4515356,Vegetation,19672.57324220000,616.55429070000
"4390",S1,0.0004605,Vegetation,20.05761718750,98.86195837830
"4391",S1,0.0655371,Vegetation,2857.10937500000,286.73837922600
"4392",S1,1.1933875,Vegetation,51983.74511720000,1108.33730210000
"4393",S1,0.1589056,Vegetation,6923.69824219000,660.88901322500
"4394",S1,0.0009845,Vegetation,45.74609375000,85.69956721720
"4395",S1,0.0261609,Vegetation,1139.56640625000,156.80227324000
"4396",S1,1.0980317,Vegetation,47837.95800780000,1308.36757413000
"4397",S1,2.0552056,Vegetation,89526.42480470000,1954.52488851000
"4398",S1,0.0422406,Vegetation,1839.99414063000,268.62269552300
"4399",S1,0.2468176,Vegetation,10753.01660160000,547.87863197900
"4400",S1,0.0008452,Vegetation,36.81933593750,36.08561870780
"4401",S1,0.0113338,Vegetation,493.69726562500,133.36244197100
"4402",S1,1.3427401,Vegetation,58489.52343750000,1267.08728904000
"4403",S1,0.4107650,Vegetation,17892.85156250000,516.74574348000
"4404",S1,0.5143997,Vegetation,22408.52148440000,1168.75720601000
"4405",S1,0.0035610,Vegetation,155.11816406300,59.86884653540
"4406",S1,0.0210181,Vegetation,915.54394531300,160.75899496200
"4407",S1,0.0030179,Vegetation,131.45996093800,95.66343371800
"4408",S1,1.5490473,Vegetation,67476.22851560000,2076.85572097000
"4409",S1,0.9000180,Vegetation,39204.62988280000,969.30639640600
"4410",S1,0.9068684,Vegetation,39503.02734380000,1145.21721751000
"4411",S1,4.5987416,Vegetation,200323.88671900000,3327.16622920000
"4412",S1,0.1058638,Vegetation,4611.40820313000,296.59912539000
"4413",S1,0.0271687,Vegetation,1183.46386719000,175.84490345000
"4414",S1,1.4128995,Vegetation,61547.48730470000,1423.78053371000
"4415",S1,0.1559116,Vegetation,6794.89062500000,323.60221856100
"4416",S1,5.8483862,Vegetation,254758.85058599999,3775.86502452000
"4417",S1,0.0269468,Vegetation,1173.79882813000,156.61392587800
"4418",S1,7.3341122,Vegetation,319477.62793000002,5944.59623884000
"4419",S1,3.5569620,Vegetation,154940.64648400000,2378.11242272000
"4420",S1,0.0419595,Vegetation,1827.74609375000,175.23168418800
"4421",S1,0.2181056,Vegetation,9505.48730469000,420.71873247400
"4422",S1,0.0065924,Vegetation,287.16406250000,125.46383459200
"4423",S1,0.0889508,Vegetation,3874.68164063000,283.57429577700
"4424",S1,0.0309787,Vegetation,1349.42675781000,264.76422519800
"4425",S1,1.0859657,Vegetation,47304.47753910000,1198.02308647000
"4426",S1,0.1852565,Vegetation,8069.73925781000,369.51043666600
"4427",S1,0.0162219,Vegetation,706.62597656300,118.55217256000
"4428",S1,2.5475629,Vegetation,110975.31738300000,1543.15839593000
"4429",S1,0.6643146,Vegetation,28937.43066410000,1225.76567793000
"4430",S1,0.0035076,Vegetation,152.79296875000,63.06190651660
"4431",S1,0.0070860,Vegetation,308.66503906300,100.67538255900
"4432",S1,0.4571592,Vegetation,19913.77832030000,667.75009401900
"4433",S1,0.0001684,Vegetation,7.33398437500,72.00052026250
"4434",S1,0.1452725,Vegetation,6328.04492188000,356.88410016200
"4435",S1,0.0005605,Vegetation,24.41406250000,63.50423040020
"4436",S1,0.0112403,Vegetation,489.62597656300,109.95564126900
"4437",S1,5.6294433,Vegetation,245217.57226600000,3271.06850485000
"4438",S1,0.0877733,Vegetation,3824.93847656000,245.35376583000
"4439",S1,0.2500309,Vegetation,10891.30175780000,473.89833671200
"4440",S1,0.0002952,Vegetation,12.86035156250,72.62353919760
"4441",S1,0.7987152,Vegetation,34793.03906250000,1648.17408102000
"4442",S1,0.9323964,Vegetation,40615.02246090000,1058.44103603000
"4443",S1,0.0240694,Vegetation,1048.45898438000,285.76718384900
"4444",S1,0.0003245,Vegetation,14.13769531250,33.32785504820
"4445",S1,12.3289255,Vegetation,537051.38964800001,7859.64374865000
"4446",S1,0.0085855,Vegetation,373.98339843800,105.43734247200
"4447",S1,0.0203499,Vegetation,886.43554687500,239.56636625700
"4448",S1,0.0052119,Vegetation,227.03125000000,113.12389149400
"4449",S1,3.0800488,Vegetation,134166.39160199999,2045.63132676000
"4450",S1,0.6709396,Vegetation,29231.91601560000,1288.94713966000
"4451",S1,2.5594646,Vegetation,111492.53320300000,2313.22738446000
"4452",S1,1.3963174,Vegetation,60823.34863280000,1462.69915917000
"4453",S1,6.4718893,Vegetation,281914.37793000002,4874.42571036000
"4454",S1,0.5196240,Vegetation,22634.73144530000,836.76103896700
"4455",S1,0.0103402,Vegetation,450.41796875000,125.45744749400
"4456",S1,0.0087010,Vegetation,379.01269531300,486.36904125200
"4457",S1,0.0158017,Vegetation,691.77832031300,136.55418062100
"4458",S1,0.2365215,Vegetation,10302.83300780000,523.59109908200
"4459",S1,3.3529535,Vegetation,146054.06738299999,2272.59488613000
"4460",S1,0.0000040,Vegetation,0.17578125000,5.13460644527
"4461",S1,0.0029451,Vegetation,128.28808593800,103.71836075200
"4462",S1,0.1852035,Vegetation,8068.35253906000,478.19466869000
"4463",S1,0.0015877,Vegetation,69.15820312500,93.91786906440
"4464",S1,0.0037618,Vegetation,163.86132812500,81.65541379160
"4465",S1,0.9317961,Vegetation,40588.87011720000,1017.73083094000
"4466",S1,0.0642378,Vegetation,2798.18847656000,297.94214072300
"4467",S1,8.4698759,Vegetation,368946.33007800003,3229.64644158000
"4468",S1,0.1354818,Vegetation,5902.73339844000,579.33664107800
"4469",S1,0.0111118,Vegetation,484.02636718800,173.51080737700
"4470",S1,0.1396449,Vegetation,6082.90625000000,341.51365232000
"4471",S1,0.0345406,Vegetation,1504.58007813000,204.13918979900
"4472",S1,0.1778768,Vegetation,7749.90722656000,1133.61952192000
"4473",S1,2.5568419,Vegetation,111375.58203100000,2370.68751427000
"4474",S1,0.4554577,Vegetation,19839.65917970000,692.02559082900
"4475",S1,1.3495789,Vegetation,58787.41601560000,1497.92555696000
"4476",S1,0.3015098,Vegetation,13136.38964840000,635.10380249800
"4477",S1,0.6504098,Vegetation,28331.73632810000,1415.26143851000
"4478",S1,0.0150321,Vegetation,657.01367187500,220.05218127200
"4479",S1,0.1987992,Vegetation,8668.59960938000,755.90806162400
"4480",S1,0.2502386,Vegetation,10900.34765630000,868.86635006300
"4481",S1,0.0002082,Vegetation,9.11523437500,25.00994018190
"4482",S1,1.7731105,Vegetation,77241.98046880000,1970.66493134000
"4483",S1,0.5555665,Vegetation,24200.38183590000,825.78626835900
"4484",S1,1.4199624,Vegetation,61853.31640630000,1335.27983200000
"4485",S1,0.1676916,Vegetation,7304.62011719000,675.69482600400
"4486",S1,0.0089762,Vegetation,391.00390625000,103.57196852200
"4487",S1,0.0142529,Vegetation,622.20312500000,201.92150571900
"4488",S1,0.0000565,Vegetation,2.46093750000,9.86798177104
"4489",S1,1.2675851,Vegetation,55219.94042970000,1428.23078220000
"4490",S1,0.0009632,Vegetation,41.95800781250,49.25540700190
"4491",S1,0.0761569,Vegetation,3317.38281250000,231.79439010400
"4492",S1,0.0079595,Vegetation,346.71289062500,116.46201478900
"4493",S1,0.3616206,Vegetation,15752.13378910000,480.81233554600
"4494",S1,2.4315893,Vegetation,105924.67187500000,2852.97876781000
"4495",S1,0.3413477,Vegetation,14874.74902340000,537.81346399300
"4496",S1,2.8273839,Vegetation,123160.34863300000,2299.21476472000
"4497",S1,1.3427953,Vegetation,58493.55273440000,1682.33303890000
"4498",S1,0.2778862,Vegetation,12105.70214840000,781.45041012700
"4499",S1,0.3972052,Vegetation,17302.18847660000,717.86298471700
"4500",S1,1.1677011,Vegetation,50864.86523440000,1797.42697478000
"4501",S1,0.3243095,Vegetation,14127.76367190000,492.38342048300
"4502",S1,0.0445865,Vegetation,1942.18164063000,224.49156712500
"4503",S1,0.2940125,Vegetation,12807.13085940000,536.94549559600
"4504",S1,0.2608579,Vegetation,11362.92285160000,798.99711189300
"4505",S1,4.4026009,Vegetation,191776.52343800000,3516.30940997000
"4506",S1,0.0848167,Vegetation,3694.60156250000,258.38572317900
"4507",S1,0.3282094,Vegetation,14296.73925780000,527.79705072700
"4508",S1,1.1721663,Vegetation,51063.25878910000,1579.71889977000
"4509",S1,0.2676542,Vegetation,11662.31152340000,629.16665238800
"4510",S1,4.5261339,Vegetation,197160.33007800000,4796.18774075000
"4511",S1,0.0728139,Vegetation,3171.75878906000,261.77394219800
"4512",S1,0.6672254,Vegetation,29068.95898440000,1960.49029720000
"4513",S1,0.0018326,Vegetation,79.82910156250,72.94187011220
"4514",S1,0.5750017,Vegetation,25046.97363280000,774.69754712300
"4515",S1,0.5533631,Vegetation,24104.40039060000,816.80954241800
"4516",S1,0.3286574,Vegetation,14316.25976560000,782.57234371600
"4517",S1,0.1277028,Vegetation,5562.70996094000,335.29233337600
"4518",S1,0.1022011,Vegetation,4451.86425781000,294.87090572500
"4519",S1,0.3277699,Vegetation,14280.28906250000,939.30861816200
"4520",S1,0.0187090,Vegetation,814.95800781300,161.01749228500
"4521",S1,3.2992453,Vegetation,143714.54980499999,3139.42632860000
